centroid,spread,flatness,rolloff,zcr,rms_energy,peak_amplitude,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,genre,filename
2353.176574382389,1886.773425654877,0.0039479197068765255,4145.641598539087,0.08499778534974846,0.034785178,0.2887648,2.175772,1.5848999,0.89296556,0.5449034,0.4459769,0.43250325,0.40860438,1.9908969,1.3619715,0.8884916,1.1287739,0.48734558,0.2601484,0.13601789,0.018963005,9.593976e-06,-363.11664,138.39719,-97.92154,28.356522,-3.9911804,-9.2963915,14.295059,-6.5906844,36.707535,28.88011,20.065113,18.46671,-14.112743,0.20069271,0.104911014,0.074883915,0.19696161,0.2736685,0.105183594,0.1385948,0.09545167,0.38089553,0.34875014,0.1864756,0.6413393,classical,classical.00089.wav
1244.9461275763954,1507.0257859438907,0.0027516088103421072,2236.619808799342,0.035641507836687306,0.02795994,0.29134208,1.3960224,2.4206865,2.0142157,1.7895857,2.9384289,4.0916615,2.0283077,1.540921,0.99633294,0.7706569,0.36669523,0.20197,0.07204368,0.027283877,0.011106482,4.3387245e-06,-361.0013,205.45421,-28.909029,0.6908953,7.187253,-5.272728,-1.8502475,-6.1308384,-5.6343274,-10.666945,-6.6770883,-6.420153,-5.3498297,0.37501314,0.2949661,0.27685657,0.31575394,0.20798717,0.25231308,0.20432062,0.44515112,0.56192565,0.39097318,0.47803387,0.28957194,classical,classical.00088.wav
632.3308726972733,1095.7653496529354,0.0018594292261338021,725.5622792908282,0.018099474833107584,0.020011215,0.22026157,0.65206534,1.5908105,1.7627006,2.118667,2.5190067,2.7933116,1.4463923,0.3700956,0.161142,0.05867824,0.01995995,0.008929126,0.0058925133,0.0053101233,0.003890179,2.1310852e-06,-484.9684,173.54315,78.84705,19.516775,4.2020497,2.6938531,-0.37621647,-3.3802354,-4.7261662,-6.117829,-7.3424172,-7.564939,-6.1569905,0.32086483,0.28809103,0.31744003,0.23792726,0.33865088,0.47517815,0.3428445,0.20810574,0.20139171,0.25568852,0.40235862,0.3391525,classical,classical.00063.wav
779.6094488875574,890.3962752360171,0.001663024434339059,1181.9178531044408,0.024243050684500774,0.01662392,0.32653672,0.27295506,0.43227375,1.148011,1.8485548,2.1376662,2.253512,1.4677739,0.48956254,0.24254516,0.161425,0.07052116,0.02509706,0.009083525,0.0027673454,0.0006438119,2.143948e-06,-505.30896,166.11201,37.43449,-0.29500642,4.4327426,-1.9805751,-10.67325,-14.694504,-12.801734,-10.13396,-10.346374,-7.5302324,-2.8572972,0.23479033,0.17426877,0.34219673,0.46240127,0.30880955,0.359716,0.2947148,0.25378639,0.31116104,0.24345188,0.22247465,0.20600733,classical,classical.00077.wav
1246.1525018820237,1681.3519518535595,0.0032887438092435986,2328.0942556658765,0.038563069913409444,0.047743555,0.6098389,3.3413298,4.9855328,7.2192907,6.085536,4.0514717,3.5897496,3.210284,1.9889718,1.838761,1.2134402,0.6559937,0.28540644,0.11855382,0.05671187,0.028909052,8.3525865e-06,-327.64832,193.98398,-16.010761,11.24751,11.420682,6.2320094,4.194983,-3.2827227,-0.63336164,-7.648466,-2.042349,-4.9151807,-4.6812296,0.48682967,0.30098546,0.35399017,0.25779298,0.35238642,0.2741872,0.29803225,0.42841014,0.31798354,0.41855004,0.26301444,0.35805574,classical,classical.00061.wav
1086.8721209951266,1373.6851757710258,0.0012647404547478111,2048.8376109592687,0.030713533100328948,0.016391296,0.14844331,1.0953864,1.7195151,0.7447289,1.3498764,1.4187578,1.2784169,1.4274626,0.5567839,0.35649163,0.20411049,0.16358301,0.0780973,0.025944686,0.00822678,0.0033633113,5.9097755e-07,-449.7819,174.07086,-5.4287133,8.238278,26.937939,1.2840912,-4.7645698,0.7038392,0.7038419,-0.9620713,2.1050568,-1.4489372,-4.2456827,0.5783506,0.3300807,0.12935632,0.1458465,0.21882169,0.28145346,0.19525002,0.2864688,0.26605245,0.19895907,0.28151137,0.3834599,classical,classical.00075.wav
2116.605082507649,2110.2422929848894,0.004922706035587398,4229.307759287925,0.05681390437548375,0.12312468,0.8505826,9.002003,15.105524,15.341194,13.902475,10.450669,10.610435,9.763397,5.2153473,5.4276233,3.9775345,2.6957781,1.5591532,0.8266655,0.42575935,0.17697082,3.7397658e-05,-180.00642,188.61308,-67.59072,45.32456,-14.574025,8.347425,5.0984855,-15.426111,10.334371,-18.357292,3.8895457,-4.180461,-5.124267,0.58050215,0.291604,0.31098333,0.2591739,0.37237003,0.35497004,0.31333232,0.51678634,0.29392666,0.28668267,0.25347564,0.39979392,classical,classical.00049.wav
1459.18036061574,2020.089579111482,0.006473857010010979,2684.0421032979393,0.04470324442482585,0.16028951,0.79753304,18.45282,18.102743,22.638277,19.085522,15.192042,14.039743,11.756833,7.301979,5.213328,4.627659,2.3809056,1.7500138,0.8224685,0.4475384,0.16586393,8.471956e-05,-192.94978,213.23557,-36.14476,23.575956,-3.6539676,4.173352,4.55213,-10.340193,3.234019,-12.730247,3.6795816,2.1846564,-5.8827624,0.32144314,0.33764628,0.37617987,0.45678887,0.38791135,0.32160544,0.38135943,0.27688366,0.33383706,0.3747617,0.41917905,0.40672264,classical,classical.00048.wav
1277.8919193318204,1565.201704980748,0.004001720775687584,2401.6438109217784,0.0365103612374226,0.0369334,0.52906215,2.2368875,4.072537,2.1316025,3.4390597,3.321058,4.484291,2.9090848,1.8015422,1.2201878,0.7989398,0.45823884,0.26308525,0.0957783,0.03734169,0.015639449,1.1107325e-05,-344.50183,190.4598,-22.155075,9.906276,12.190852,-2.412076,-4.4845943,-4.966821,0.29821742,-6.731731,-0.52563024,-3.714524,-6.7122693,0.30660486,0.20860144,0.31936195,0.21764976,0.27654248,0.45572078,0.22317861,0.16506268,0.155095,0.35847515,0.46622673,0.24892788,classical,classical.00074.wav
1708.2864229024349,1907.8133891034695,0.003517657818943219,3186.4973983528444,0.05299590025154799,0.06801515,0.5354459,3.11906,6.39729,4.5598674,5.7490945,6.7374363,6.460392,5.2641077,3.8419707,2.9363086,2.3101194,1.5624639,0.7778338,0.3553,0.16713203,0.070328794,1.1763121e-05,-239.81845,198.02438,-55.483788,26.181133,-5.9278927,1.3611315,0.7545109,-13.832685,4.466603,-12.197018,0.8980256,-4.3607407,-6.1271057,0.44391862,0.29763523,0.30902955,0.2676716,0.34235355,0.35868725,0.31746623,0.40933397,0.3095451,0.36519173,0.2959208,0.42487767,classical,classical.00060.wav
1510.8771612196447,1977.2790110136455,0.0028072454380850846,3280.4134971217104,0.03427983806598297,0.15166602,1.0503056,34.157494,28.992626,19.949282,19.517244,14.146503,12.570297,8.785738,4.9368286,3.2524972,2.8026626,2.157928,1.231764,0.6745956,0.41330725,0.10710586,2.0918149e-05,-192.0177,192.91444,-40.402817,54.406128,13.075725,7.2181225,17.22292,-13.54526,14.117,-2.6213624,-2.7409234,8.419826,-6.3057213,0.39565727,0.41804272,0.3932314,0.49286792,0.52502865,0.4298825,0.42821735,0.41055885,0.5099737,0.50078154,0.45377693,0.4596082,country,country.00088.wav
1467.958672960858,2289.681586865798,0.0075747165593129705,3277.2885160180435,0.03066912671729876,0.12893726,0.9430954,38.575844,20.961575,15.623533,9.701439,15.890549,8.247605,5.2913485,2.9616933,1.6681793,1.1264045,0.9946049,0.75449955,0.54639345,0.49559662,0.1064669,9.243966e-05,-240.11823,169.12067,-7.875437,57.121143,10.508215,4.6704345,16.31125,-9.807198,15.460039,2.1455138,-4.9538007,7.68751,-3.281287,0.42326942,0.511702,0.5418543,0.48215926,0.46166846,0.38379264,0.42481226,0.3238312,0.26885504,0.32886305,0.38254812,0.44208702,country,country.00063.wav
1449.531481615232,1560.215383073594,0.0029910392516081397,2781.524847166457,0.04449255030959752,0.13067818,0.80897844,12.4376545,12.71845,13.622473,14.680828,9.60075,8.946059,10.468752,9.481403,6.8625207,3.5130107,2.1435685,1.5689238,0.44057134,0.19415915,0.05050035,3.3346663e-05,-197.95146,230.63235,-61.346745,23.635824,2.1087282,-9.602268,5.4211936,-7.410239,15.935308,-7.0876656,-1.0687414,11.243735,-10.714224,0.59357655,0.35078663,0.28085485,0.26133865,0.3653345,0.53550273,0.35209218,0.41223946,0.34146175,0.42826763,0.31323117,0.30798987,country,country.00077.wav
1226.5429317433404,1663.8170813981494,0.0037879443898773592,2400.0938202943594,0.0338731889754257,0.1271099,0.9064051,11.515122,17.495907,19.868193,16.871605,11.755082,10.4070215,7.6910295,4.233723,3.4331107,2.0085433,1.6497903,1.3392167,0.534844,0.17837843,0.031035868,4.027783e-05,-250.98195,217.72368,-25.219505,28.338692,17.966198,-5.4144945,7.224797,-0.7681969,6.6484027,-5.8430386,-5.6203823,0.7558535,-9.929591,0.32516775,0.37102783,0.45666793,0.40522817,0.39075747,0.3421204,0.34624177,0.2949437,0.33707294,0.5133585,0.39698178,0.3755505,country,country.00076.wav
2052.7440309678773,2349.795604678726,0.0010575390536814034,4505.106091573142,0.05399872865470201,0.12842244,0.7430318,24.812307,21.823143,20.71519,14.020118,12.539863,9.482849,9.201768,6.0766277,4.012083,2.5400965,1.9034532,1.5272157,1.0713937,0.8289011,0.19156063,2.5066183e-06,-173.86026,192.27083,-58.053078,61.987896,-8.586111,-1.9889739,19.968637,-20.424473,17.589441,-4.7243304,-3.48546,12.210366,-7.159925,0.41944522,0.4478948,0.5745876,0.5298899,0.51202565,0.49892703,0.43222064,0.38069835,0.39937538,0.53887504,0.40476972,0.3606302,country,country.00062.wav
1225.1799185939058,1877.9896285017921,0.0023860397602722895,2390.177213592057,0.02726173991389319,0.104120806,0.8116143,25.965065,19.23732,13.849882,11.357836,8.350443,6.774043,6.087882,3.0070047,2.2921362,1.624192,1.0667362,0.575396,0.26763204,0.1804721,0.06999083,1.0788879e-05,-262.64862,193.87834,-18.028591,33.138783,13.808821,9.971982,12.451003,-5.821936,13.200857,-4.295544,-1.8654165,8.757687,-5.709111,0.4191818,0.50317997,0.47797343,0.38751504,0.383668,0.35902515,0.3582959,0.33513728,0.4333868,0.5770618,0.46998134,0.43687472,country,country.00089.wav
1761.0465465474488,2423.863777465845,0.0029918414664253405,3748.5439997339395,0.03366155004353715,0.11531955,0.7092452,14.96195,15.320364,15.056032,21.706945,12.20254,8.254264,7.8794136,3.2855797,2.539824,1.4442652,1.1348454,1.1240944,0.4269881,0.28203505,0.22580136,1.0448667e-05,-221.47455,177.57675,-28.809029,53.936558,-0.82635194,15.803941,-0.9447012,-0.11649486,18.431885,-25.690327,6.0214024,-1.3297622,-8.411122,0.4114345,0.36682564,0.3912571,0.36546794,0.39201587,0.5404995,0.3633487,0.30894703,0.31391248,0.36857536,0.4554801,0.44173217,country,country.00048.wav
1432.5065824958037,1985.3072042262277,0.0023810831565282305,2920.807338277622,0.036621282713332044,0.08160045,0.8820518,10.734413,12.223901,12.011873,12.116307,7.686265,5.8851295,4.606163,3.3031805,2.6300597,2.0976663,1.1378832,0.87797195,0.58955604,0.26479557,0.05142873,8.756045e-06,-263.70953,187.10852,-26.129427,30.233286,10.769856,2.4814725,13.93162,-4.763789,6.401237,-8.518024,-5.7913156,6.6403513,-5.1854477,0.42275274,0.3866574,0.512456,0.464531,0.3794867,0.3396951,0.46272054,0.61324656,0.49409398,0.4946357,0.43991572,0.46881902,country,country.00074.wav
1249.4391035700014,2183.905590132191,0.003005078655640836,2711.7086026690695,0.022847745440692725,0.14052433,0.86962944,41.3538,33.140297,15.716187,20.648605,13.501106,6.5792847,5.7830887,2.7842739,1.6628639,1.0765208,0.88288385,0.7079311,0.35148793,0.37840372,0.12277743,1.8750117e-05,-237.72673,186.52237,-13.578492,56.1778,11.695928,10.158291,19.27134,-7.680022,19.670391,1.1425915,-1.933568,10.8784895,-4.0147333,0.6125805,0.48625556,0.41785744,0.41211027,0.4904334,0.5619732,0.5336203,0.5434265,0.46882898,0.47497326,0.43303934,0.44399017,country,country.00060.wav
1283.1039938884553,2079.0008013138417,0.0019830036599944563,2762.458295792618,0.025554267245549534,0.10683066,0.72137475,19.262371,27.153992,14.839367,15.799061,12.934093,8.722394,5.544756,3.0762403,1.687904,1.2849516,0.7795389,0.57375544,0.364444,0.31163514,0.08313652,6.9373623e-06,-251.56238,200.45078,-21.932573,57.37774,6.303515,3.7289672,17.923737,-13.617874,13.435764,-1.6611645,-4.2808213,7.549673,-5.1261086,0.32635978,0.41605395,0.50079525,0.4225275,0.4026682,0.314758,0.3357709,0.40154383,0.5227551,0.7142892,0.56207174,0.42127097,country,country.00061.wav
2076.873721664891,2244.859446525199,0.0027011961522595204,4617.530411758659,0.05949850643382353,0.17751473,0.92461985,26.71223,40.6847,31.033516,23.032688,13.53558,13.334277,6.906256,6.7518616,7.5801706,4.367615,2.816543,2.104559,1.6827561,1.0115757,0.1891147,2.1071428e-05,-137.61131,187.17342,-61.037346,57.88484,-6.708225,1.6665187,30.851995,-11.934806,15.405501,-5.03429,-4.796534,8.195615,-7.508661,0.28193197,0.34937054,0.36444512,0.41706565,0.63616407,0.46090418,0.38131022,0.5053803,0.4259909,0.526359,0.42831767,0.32390067,country,country.00075.wav
1480.586866899632,1852.3990368214604,0.0027555649545170525,2783.7998334099266,0.038714618505708204,0.14289197,0.7127528,16.451664,14.811827,10.354826,17.196156,11.1988125,11.979966,12.825923,7.8495665,4.53595,3.3611255,2.3121855,1.2994361,0.50050944,0.28155512,0.11248811,1.4460865e-05,-187.76204,209.08325,-43.79809,30.019072,-3.3863595,1.0932721,-1.613782,-12.755681,8.029166,-8.66968,1.1111741,-2.1958039,0.26257193,0.3416861,0.27601743,0.43781236,0.38408425,0.36057937,0.31662878,0.3696216,0.44123736,0.3417039,0.39592212,0.39039797,0.46234584,country,country.00049.wav
1204.6327825080136,1687.5011062199246,0.0017816832066975773,2307.7527120017417,0.03084883084607198,0.117713764,0.89601815,1.7874588,6.871777,14.079383,18.096657,13.721395,9.848456,8.297629,5.4783916,3.6416645,2.3844104,1.3269755,0.9773272,0.4861864,0.1807278,0.042710632,8.233639e-06,-236.41328,197.43704,-13.300947,7.1606836,8.951239,-2.9664624,-1.1350738,-4.8222227,0.49475768,-12.987129,-6.8712435,-1.3474633,-12.867555,0.33911297,0.33598593,0.45846838,0.36570504,0.35763475,0.29529178,0.36013404,0.34752992,0.35031566,0.43245596,0.43512568,0.47783917,country,country.00071.wav
830.10576578558,1257.1543961529126,0.001603197749885611,1492.890972692531,0.01951386537345201,0.10987642,0.91284543,9.294942,16.123259,12.265472,20.305246,9.945993,7.3586946,5.223958,4.3282347,2.4695904,1.0484858,0.5983123,0.35556412,0.15068725,0.052622404,0.011925786,8.52137e-06,-298.1474,197.40155,10.400913,16.78865,20.817583,3.8633337,7.683878,4.9623094,2.0361407,-4.5571938,-1.6942978,-1.1334416,-7.479536,0.39547625,0.35882437,0.27408594,0.2784709,0.38358614,0.4150085,0.4420543,0.4378228,0.4970183,0.47784126,0.41577712,0.41787156,country,country.00065.wav
1370.7206524912306,2229.5594074713485,0.0023650878260108254,3072.1064233927536,0.027665176627805727,0.14490882,0.7958769,33.293404,28.895233,18.769588,20.539747,14.973721,13.757469,5.5704308,3.9826484,1.4606446,1.0831527,1.1103418,0.78860843,0.5670305,0.4960158,0.1267484,1.1859958e-05,-247.80118,182.85329,-9.620991,76.23697,10.267046,5.5146437,18.234549,-13.435701,17.532667,-1.2297938,-5.6426654,7.027842,-5.3898244,0.28784207,0.25441015,0.34682092,0.46733883,0.42569456,0.4067603,0.40113902,0.5176697,0.5115715,0.43483618,0.37890315,0.29955196,country,country.00059.wav
1685.3236797260752,2239.40998538669,0.004925340383866673,3860.7433212799924,0.03844874709752322,0.16230862,0.93466926,31.428226,27.872486,27.030788,24.062002,16.645838,12.847085,10.053026,7.297084,2.9375298,2.518085,1.6658295,1.5895041,0.9711821,0.71421117,0.17910184,6.038447e-05,-177.72913,197.81703,-43.458424,65.62923,-0.08071096,-3.9059575,16.453306,-15.67297,16.86284,-5.0617213,-4.433768,11.355675,-4.796422,0.42502815,0.3269909,0.44049487,0.52247745,0.46714532,0.51270705,0.40715584,0.40660065,0.35540935,0.4211689,0.59035367,0.4319526,country,country.00058.wav
1377.4582264997866,1930.0357484899216,0.0030316456201552734,2837.674507637142,0.030882466319175697,0.08231062,0.41988897,18.631245,13.787416,7.798345,6.469208,9.018795,7.495915,3.7469666,3.0001314,1.8053535,1.0961955,0.86665183,0.4208189,0.23494564,0.1972524,0.046754885,1.2733902e-05,-276.59305,193.91594,-29.867931,44.063427,5.5285473,4.0305295,15.024429,-16.584286,12.100787,-1.1780609,-9.033221,4.653403,-4.825074,0.3614286,0.2932436,0.2849956,0.31846127,0.4127341,0.59641165,0.38308242,0.35188887,0.27860597,0.24414282,0.21176378,0.22642463,country,country.00064.wav
1822.3770954621207,2038.7480866110222,0.0033488669407678398,3787.4104313806115,0.048901442772832815,0.14200994,0.90500045,29.403399,26.947323,14.014597,16.83132,10.784979,9.277249,7.6094885,5.2201185,6.022424,3.5455449,2.4312634,1.6779675,1.1621797,0.5940379,0.08819917,2.9604971e-05,-171.92361,193.21335,-57.44619,40.696835,2.7017984,-3.8463554,23.563728,-9.486263,9.329162,-0.84993196,-3.9977808,8.111434,-6.7378488,0.3890008,0.38559112,0.330002,0.46394444,0.6055021,0.42882234,0.4117274,0.36966825,0.4621042,0.45907724,0.40424523,0.46689028,country,country.00070.wav
2069.504246072343,2224.112541788161,0.0034759880448762943,4320.16554321667,0.05675910500919118,0.21761636,1.0016533,42.169235,41.863598,22.403227,28.732111,18.289682,16.673635,12.951403,9.08638,6.4674177,5.681655,4.378952,3.297099,1.690655,1.2258967,0.26100135,4.3303942e-05,-122.37795,192.10292,-68.151794,57.2414,-0.98508203,1.8473476,17.98473,-17.857979,18.507305,-7.374476,-3.395413,10.742821,-11.754429,0.404782,0.48181516,0.38737366,0.40953556,0.42673588,0.50572777,0.65073186,0.4581596,0.42830878,0.39932016,0.44125918,0.47510535,country,country.00099.wav
1624.975237137168,1752.6118687668786,0.002143820613462078,3057.8231764282605,0.05037308920278638,0.1348076,0.9355485,19.968832,21.457111,17.188757,15.076038,6.732827,9.875319,5.9862123,7.6290393,6.6424837,4.827401,2.794813,1.6722392,0.67784405,0.3807555,0.058672402,1.48418585e-05,-182.95229,217.19656,-68.01249,27.606113,-0.4124599,-1.0893426,20.604689,-10.313427,14.667434,-0.51551473,-3.2543821,11.459959,-5.708978,0.22210793,0.28851485,0.36154303,0.2798016,0.4618729,0.31491527,0.37525293,0.39642885,0.38239148,0.65596795,0.35067105,0.27587077,country,country.00066.wav
1625.6326851089616,1889.8337500784198,0.002113387892733815,3345.6964356980457,0.04225843683484907,0.15490419,0.91229194,13.487623,19.378086,20.3923,17.141104,11.628971,15.061545,11.57618,9.781907,5.6672816,3.151356,2.2019396,1.5997132,0.8166119,0.46883512,0.08873524,1.532807e-05,-170.19756,205.14339,-51.960236,40.678986,-3.0784776,-10.816883,10.425642,-12.596,11.81526,-9.930646,-8.04062,7.575628,-9.830594,0.30504906,0.5124144,0.43275857,0.3237864,0.37844905,0.36623096,0.5037459,0.38387462,0.38173452,0.5215621,0.3962453,0.30243292,country,country.00072.wav
1472.8707836216454,1889.2041631367351,0.0038828630062047393,3114.256168519011,0.036109570010158666,0.09438195,0.84553754,12.116969,16.02512,17.455458,16.794096,10.269117,7.9017487,4.8393226,2.8824794,2.5323076,1.7976671,1.4223932,0.85304826,0.42397755,0.23209397,0.051457617,2.7199463e-05,-229.7924,192.00974,-33.964405,40.377266,14.515196,3.2436666,17.022434,-6.206824,8.340458,-6.125698,-4.279205,5.0499725,-12.389527,0.5197717,0.42031845,0.3726061,0.44537354,0.47564054,0.43456638,0.5070877,0.49773267,0.52070594,0.49121755,0.51875114,0.64707845,country,country.00073.wav
787.0668437074786,1343.399701862272,0.002363309630438831,1296.1254958397833,0.017989309210526317,0.05501697,0.6200944,6.9135823,9.670436,9.780643,8.619086,6.319397,3.8920348,2.5814214,2.0555425,1.0936753,0.48245406,0.23293507,0.22223045,0.05360939,0.038247686,0.009516157,8.201368e-06,-377.50076,192.15663,25.363152,23.441034,18.970652,10.302931,12.3748255,8.842153,11.669641,-4.4076915,-6.690033,2.2612457,-6.2225776,0.48148674,0.48558125,0.45702899,0.44421938,0.45944932,0.49424452,0.39290488,0.3965996,0.4900884,0.46208894,0.45738357,0.45130605,country,country.00067.wav
1335.1103485308206,1753.869763277281,0.004334431979624078,2757.299993650832,0.03167516749709752,0.17482007,0.93084973,35.67605,30.87775,14.906705,20.083393,14.769894,16.97822,8.585206,4.7611823,4.0971775,2.6580317,1.9406427,1.1473306,0.4892481,0.32232472,0.05412474,6.299936e-05,-197.58849,194.72874,-37.375473,40.04701,19.023703,2.3439062,14.0787945,-8.3031845,8.817559,-6.189002,-12.116552,3.021832,-8.325472,0.38067526,0.2777523,0.29744375,0.28577676,0.35760787,0.40843958,0.3652484,0.48782492,0.37249756,0.35186055,0.30871475,0.37407076,country,country.00098.wav
1364.26590807835,1820.1480695322546,0.0033378575006870956,2713.641924311871,0.03059788754111842,0.0934797,0.6195214,12.388516,14.419075,12.206903,13.456334,10.591826,8.627825,5.942295,3.583998,1.9467019,1.7476057,1.159699,0.76612866,0.22815484,0.13173458,0.06699089,1.4414426e-05,-237.811,199.74004,-34.120506,35.43469,8.665005,7.7052774,-1.3096917,-8.805775,7.3306713,-12.224886,4.038436,-0.05803978,-6.582473,0.31463405,0.39342245,0.47659424,0.4096784,0.40973258,0.42369613,0.49648574,0.48596233,0.37305838,0.42664075,0.35130936,0.31290054,country,country.00028.wav
2558.901213259645,2821.3506636301504,0.004831167317576018,5752.598548156927,0.05796280143430728,0.24800918,0.78076667,81.70347,74.2928,17.51487,19.34359,17.057484,13.470416,9.004895,8.522701,5.2016635,5.675283,4.430089,3.2713048,2.0400844,1.537291,0.9555688,4.703935e-05,-106.82283,173.70035,-67.71078,73.665855,-13.716577,25.338797,7.7418814,-11.235441,27.169834,-15.372034,18.298716,1.0623738,-3.54716,0.4013202,0.48107684,0.4116887,0.46612817,0.48366866,0.51765805,0.64271784,0.5106142,0.5956137,0.5073949,0.4755769,0.45738438,country,country.00000.wav
2673.9212682039656,3107.7886158553843,0.004622819378104958,5885.131080084172,0.06680326196062307,0.09072837,0.65000427,15.483163,15.662121,15.517162,11.133316,9.266321,5.7105374,4.185188,3.6329231,2.5741556,1.8548521,1.1485242,0.94920135,0.81724435,0.60129976,0.5301595,1.51028225e-05,-199.228,157.73366,-45.186924,64.64985,-17.557892,21.812912,8.902353,-5.4664702,19.914148,-17.284546,15.652616,-5.962973,-6.5133166,0.36485046,0.49791253,0.49089098,0.44377744,0.50275624,0.41086364,0.4015426,0.31881684,0.40712556,0.53809315,0.42430758,0.39990693,country,country.00014.wav
1864.1395458311345,2181.9869496366355,0.0026315101579265647,3986.184229422649,0.04905771544843266,0.10445619,0.50007474,12.094908,16.120308,11.689529,14.0735445,18.59811,9.280684,7.2750998,5.121343,2.706466,1.8942596,1.7098134,1.2753937,0.6894378,0.4811479,0.1149471,9.776226e-06,-204.78604,203.63889,-59.25594,65.43965,-10.027757,1.2469184,6.7520742,-20.610867,15.481998,-7.989817,1.7379253,-2.7772114,-11.467572,0.38149855,0.37935188,0.55662656,0.7358534,0.48571542,0.3518586,0.38408086,0.37470183,0.4391699,0.43111554,0.4728583,0.37660477,country,country.00015.wav
2746.113610681674,2760.9145367994493,0.007510039044706198,5932.239128561581,0.06800639149574303,0.2298469,0.72450376,57.601635,75.86088,32.593754,17.20199,13.200818,9.582893,9.174232,8.978672,6.2889977,5.367597,5.3625455,3.7975051,2.4465537,1.8306745,0.9130701,0.000114908726,-97.097435,171.81131,-80.30791,76.69722,-17.879673,23.934288,10.642697,-10.074725,29.26785,-14.5252695,18.431498,1.0793958,-1.5593308,0.4242363,0.49463198,0.4261858,0.53521633,0.47646588,0.5041684,0.63828856,0.4959673,0.49843684,0.413077,0.4973654,0.573107,country,country.00001.wav
1134.977298110468,1494.1420957724617,0.0020059166747737073,2110.245572967057,0.02755557789522059,0.116074674,0.80369306,10.744233,15.711859,15.079409,12.9882965,14.064301,12.512064,9.167882,4.676237,2.4512172,2.0892506,1.5316737,0.6651754,0.17604536,0.08511392,0.048265077,9.056255e-06,-239.4198,215.09467,-22.168882,22.759258,14.685701,5.5975685,-5.2560973,-10.629823,6.153061,-8.842017,-3.503952,-2.0873744,-0.6898946,0.33362097,0.42627695,0.40969637,0.4462303,0.42499352,0.49463052,0.39644918,0.3327862,0.42559564,0.3491802,0.2809936,0.24620503,country,country.00029.wav
1379.4434330064714,2008.991764889764,0.0038275532878278024,2769.783251499613,0.03286790404895511,0.08810382,0.47398773,17.051857,12.700961,9.176815,11.54249,13.659187,10.38473,5.9476805,3.393528,1.8455054,1.0897362,1.0111259,0.59386164,0.3310176,0.17855486,0.08565181,1.704159e-05,-249.34116,208.46342,-28.10328,52.27455,-2.9254172,8.170152,0.5880603,-12.110926,11.364426,-14.669556,3.3088894,-4.568354,-6.7594295,0.32780498,0.47290418,0.57432765,0.45399895,0.4585522,0.40351853,0.48294294,0.47716185,0.39490002,0.44512594,0.3467304,0.3786124,country,country.00017.wav
2007.3572511485138,2377.5486990244613,0.004665819210241004,4085.6752944804566,0.053951298858359135,0.20328146,0.8181579,51.15241,38.790985,33.153152,24.236698,13.439377,13.581047,11.4503,6.348991,4.3545017,4.0089254,4.620843,3.0419052,1.1136137,0.79794884,0.41469663,4.6022946e-05,-133.47336,183.86073,-57.870205,57.671307,7.0342703,17.590242,1.0186167,-12.134902,20.219917,-13.1622305,8.694542,5.3999333,-3.227007,0.40844765,0.45628294,0.6360815,0.45619524,0.44913495,0.36702338,0.45847625,0.5389203,0.4918447,0.5422662,0.40192175,0.44170198,country,country.00003.wav
2124.882936207314,2620.858944466268,0.0031455043675188876,4798.687649658959,0.03945365409732972,0.14492464,0.62794524,24.60296,34.218353,17.10888,19.13594,16.024889,6.67912,4.1914015,2.9261637,2.685294,2.140637,1.7773199,1.3061748,0.70254,0.5857672,0.31334114,1.0753478e-05,-197.12094,165.21248,-52.023808,67.64927,-2.1305656,24.55502,13.643459,-6.4941835,24.864967,-12.792173,10.948371,1.0467709,-7.338777,0.38879994,0.41076165,0.3606676,0.32658806,0.410679,0.38469008,0.34060597,0.35394576,0.45156345,0.5346225,0.43721607,0.40229836,country,country.00002.wav
1298.8101330896159,1660.1647965988045,0.0013266321864913281,2577.3927481919986,0.03065703306404799,0.07903126,0.56152534,2.430735,7.516739,9.222261,11.30329,9.404924,10.590156,5.6549892,2.4060473,1.2329941,1.149078,0.96029854,0.7385123,0.3184361,0.096544094,0.021962121,2.427506e-06,-280.44858,203.82721,-29.763937,45.14173,24.994356,-8.214572,-1.9974921,-15.806919,-8.305981,-9.000948,-9.385284,-4.942759,0.633975,0.50518054,0.38674307,0.27991635,0.24876863,0.47101894,0.62869173,0.47877833,0.38380522,0.36928654,0.43332258,0.4347886,0.44012776,country,country.00016.wav
